business_id,name,state,city,postal_code,latitude,longitude,stars,review_count
yMhZG1NB-gvvEPAxJmfxDg,Tires Plus,PA,Malvern,19355,40.0411,-75.53887,3.5,24
zyghhZzPgb1bRAIYB-oi1w,Vince's Gulf,PA,Philadelphia,19128,40.0226912,-75.2089563,5.0,11
8HGrMJ9up35o0pP4GopPVQ,Brennan Auto Body,PA,Phila,19135,40.0208978,-75.0405167,4.0,5
y1hn1aFIphJfCEfhiw0BzA,Audubon Service-Liberty,PA,Audubon,19403,40.113917,-75.419064,4.0,7
td5dBT_WoKR3bzKuAEXwKQ,NTB - National Tire & Battery,PA,Montgomeryville,18936,40.2430679391,-75.2427113056,2.0,13
qEff9WjikEORaFzj-Cgs-A,Sparx Auto,PA,Warminster,18974,40.223382,-75.076898,5.0,5
beEcI7G4luNdMYZz3XSs4g,Alper Automotive,PA,Philadelphia,19136,40.0275096,-75.0293072,5.0,12
f2C-sj6wncbUwP-wnTnNww,Piazza Acura Of West Chester,PA,West Chester,19382,39.902870389,-75.5660164672,3.0,26
QwAkBM7iwHJDZOmjeUZMWQ,Jay Clark's Automotive Diagnostics Center,PA,Boothwyn,19061,39.8414032922,-75.4619419947,3.5,5
-LGBQWPNa247AwbcpjzNKA,Carshop - Glen Mills,PA,Glen Mills,19342,39.8840519088,-75.5372666667,3.5,5
WII9aGHsL6fUZZiSyR_EJQ,Jim's Berwyn Auto Repair Center,PA,Strafford,19087,40.0480856,-75.4091156,4.5,13
_tgb2P74R3t7Sqa0cLrrPA,Barry Luff's Auto Repair inc,PA,Furlong,18925,40.301869,-75.08317,4.5,5
O5Ubf7QHTFCQQIFWkL_E8Q,Mr. Tire Auto Service Centers,PA,Philadelphia,19135,40.032503887,-75.0517121405,4.5,18
XQc7LuZl7qs1ZbdgPU_4Fw,Gazzerro Towing Inc,PA,Thorndale,19372,39.9951376,-75.7500043,2.0,5
7vfpMb41JBRMp1xQWt8DyQ,All About Tires,PA,Toughkenamon,19374,39.8310927,-75.7597473,5.0,8
7WMz_x6iPld6lo0x4rQ7kQ,Harris Automotive,PA,Philadelphia,19116,40.1215163,-75.0005974,3.0,6
CG4Uh-hlfADYkVr3143SeA,Buckingham Collision Service,PA,Furlong,18925,40.2919017,-75.0591298,5.0,5
xd9iZqFLnZe2jsUStQhYBQ,Dunphy Motors,PA,Philadelphia,19136,40.0401116,-75.0322965,1.5,13
0xde_7p7sEKcznIT5S9GzA,Sentell Service Center,PA,Southampton,18966,40.174189,-74.986652,4.0,6
l3FeusUZE2jsJ5uR-aNR7A,Springfield Hyundai,PA,Springfield,19064,39.918676,-75.331753,2.5,67
pYj1dedLBcbgKzgfLB-D6g,Thompson BMW,PA,Doylestown,18901,40.3270093,-75.1292046,3.0,54
fmX6zDAFVOsFWxGJx1XKrw,Buyer's Tires & Autocure,PA,Philadelphia,19111,40.0550964,-75.0900371,5.0,14
G4TSX0FPMYsPpMPoAjWXSg,J & J Automotive,PA,Philadelphia,19135,40.0247869,-75.0357261,3.0,11
CUYUHilPRRl3g152NIp_oQ,Faulkner Cadillac,PA,Trevose,19053,40.1339870315,-74.9782401323,3.0,25
g6hRiVSYKbvqaroFm7eUrw,Maaco Auto Body Shop & Painting,PA,Aston,19014,39.8444026129,-75.4259195521,3.5,12
g5-56te85lpIw8Gc6GPciA,Roslyn Valley Auto Care,PA,Glenside,19038,40.099458,-75.149323,5.0,6
1LsxhEj-Y2DxFZHYhpZ93g,Steve's Auto Care Inc,PA,Blue Bell,19422,40.1499436,-75.3091711,4.5,18
lbxpiyxwEKG2h-rQ0tKZKA,Preferred Automotive Specialists,PA,Philadelphia,19111,40.044929,-75.0890836,2.5,11
luNHLUH6ybQS19VO0s0ZYA,Meineke Car Care Center,PA,Philadelphia,19115,40.1004676867,-75.028251416,4.0,7
-La6DOoGC7k_2FcIde-LTw,Mavis Discount Tire,PA,Royersford,19468,40.197682,-75.5354207754,2.5,28
DXNKGOCVmFP5iU8owhK2Fw,Nigro's Auto Body,PA,Philadelphia,19147,39.9368308,-75.1594985,4.5,133
T112O7kivhXqTuBqDwnH5Q,Super Quick Oil Change and Lube,PA,King of Prussia,19406,40.0973386,-75.3592768,4.5,20
1-45hW-XjTTBlblWtLN1gQ,AAA Langhorne Car Care Insurance Travel Center,PA,Langhorne,19047,40.176987,-74.863443,2.5,7
dPg_wNWqk9RynYO2y43yBg,Mancini Motors,PA,Norristown,19403,40.1395023,-75.3864637,4.5,12
oKzD1rfj8aQSXfGB4bvm8Q,Classic Coachwork Upper Darby,PA,Upper Darby,19082,39.96321709,-75.2674116931,5.0,6
GS80szcruXBaMRdNew6_wQ,Kia of Coatesville,PA,Coatesville,19320,39.991833699,-75.7751778246,2.5,33
9swyv-TY5qB9ZTfSFrec3A,Keenan Honda,PA,Doylestown,18902,40.3307344,-75.131833,2.0,49
FnAnQwHPDHXbnRifyzAn_A,Pep Boys Auto Service & Tire,PA,Southampton,18966,40.1934989,-75.0316601,3.5,9
0zQ8uCgT9508GVm9Tyc7fA,Suburban Collision Specialists,PA,Glenolden,19036,39.902682,-75.28555,3.5,6
Fu6fvUUeBsQtQLsXbynoBQ,Jiffy Lube,PA,Philadelphia,19128,40.0405981,-75.2251391,3.0,58
OF-V07OFQOlqSdxcAM0fPA,Meineke Car Care Center,PA,West Chester,19382,39.9693364565,-75.5718458307,4.0,11
mp-cLDLpNSTPBy1HRigGhA,NTB - National Tire & Battery,PA,Willow Grove,19090,40.1599986971,-75.131636,1.5,17
NOhexpjqPK3RP6DBDl17AA,Springfield Towing & Recovery,PA,Wyndmoor,19038,40.0812743,-75.1818522,2.5,12
wuvBkxAjbo-LCBWEw-BKag,The It Factor Productions,PA,Feasterville,19053,40.1457,-74.9793243,1.5,22
xqZEtPWPfaGQva5mW5ADBQ,Dent Tekniks,PA,Philadelphia,19147,39.9350642,-75.1516194,5.0,40
xkJnPC6rv7Utg7ZF55D8Hw,CJ's Tire & Automotive,PA,King of Prussia,19406,40.0850202966,-75.3611667082,3.5,18
7g48vIO9VTj-S6FxtubPLg,611 Metals Recycling LLC,PA,Pipersville,18947,40.417255,-75.1485412,2.0,7
SfBnlpeEn8QTy9ax64BIOQ,Pep Boys,PA,Exton,19341,40.0313406,-75.6319924,2.0,38
bAspnkQQGhGm3yAEtpGDmQ,Airport Discount Tire & Auto,PA,Essington,19029,39.871361,-75.282962,4.5,17
-gqjnfthFw0H8Mf18wXtAA,Hesski Service Center,PA,Levittown,19054,40.1722111289,-74.8330961788,2.5,11
lD0xUdCD_gk7DmJh8nFKjw,Conicelli Autoplex,PA,Conshohocken,19428,40.103002,-75.308284,3.0,10
r70O-kQTFLr_qtm-8Vyw5w,Swedeworks Automotive,PA,Spring City,19475,40.1788004051,-75.5622761466,4.5,14
86zlZrriX8J3LfJoNmI4fw,Taylor's Certified Auto Service,PA,Philadelphia,19153,39.908407,-75.2263014,4.5,8
gl3w-r4WCupSFR-k5vTTNw,Lyon's Detailing,PA,Wayne,19087,40.0437079087,-75.382222,3.5,14
LMBzA2XpOVMvSYdBZjJAkA,Discount Transmission Service,PA,Philadelphia,19145,39.9245827,-75.1737023,4.0,11
UY4bo_o7cOOqGMhOgb4PoA,Harry's U-Pull It,PA,Pennsburg,18073,40.3825042127,-75.4625308,3.5,6
MAq8a1af2OE9ljiRNBNlog,Mavis Discount Tire,PA,Phoenixville,19460,40.129233,-75.5506557226,3.5,13
CjQQGFHyijhU76hkMg7U_Q,Nelson's Auto Tag,PA,Philadelphia,19148,39.9148854972,-75.1577209665,3.0,6
QJxc2hYO1RujBM8mqPvCmg,Exton Tire,PA,Exton,19341,40.052086,-75.661564,5.0,6
BE02lUdypdL6JTByh1iTVg,Pacifico Mazda,PA,Philadelphia,19153,39.912562,-75.223055,2.5,44
ENAY3vj28w8JTAxjZ4xFyg,Colonial Subaru,PA,Feasterville,19053,40.1547626,-75.0099281,3.5,58
VsnFeZMPVnn5QMe3iHYVww,Fletcher Motor Repair Cp,PA,Ambler,19002,40.1592927,-75.2140165,5.0,6
yH-paDRGUJOqAK1KL309QQ,Horsham Towing Service,PA,Horsham,19044,40.18547,-75.176435,5.0,6
JbNgfr60iyvM3CJWgyqXkw,Tom & Sons Auto Repair,PA,Abington,19001,40.138434,-75.112507,5.0,49
q9qIhrRLXdmM008xZGnH9A,Approved Auto Body,PA,Philadelphia,19136,40.025647,-75.031145,2.5,9
IxopnFY3N31qMErNHaRTGg,Lei's Auto & Collision Service Center,PA,Philadelphia,19131,39.9703279,-75.2131731,3.5,56
H5LMAeRpxcOcFzoZapoNQg,Wallace Auto Service,PA,Bryn Mawr,19010,40.016273,-75.3209997,3.5,6
PusWGOxiMhfn64oSBV-i1Q,Earlington Transmission,PA,Earlington,18918,40.3202053,-75.3741459,4.0,7
LfMWAP0gTbUlv-XqFVJmDQ,Basil's Auto Body,PA,Philadelphia,19146,39.9386993,-75.1713648,4.0,22
2YID_fcvgazPH938Gn5pqg,All-Rite Collision,PA,Philadelphia,19148,39.9127415228,-75.1425311342,1.5,6
rUzxUXHE4ICwXD1ZlquS7g,Midas,PA,King Of Prussia,19406,40.0959244502,-75.3598533605,2.5,63
SH8jvBEq_Jh2d_rIatvftA,Girls Auto Clinic,PA,Upper Darby,19082,39.9641238,-75.2696216,4.5,38
TYLcvZn7vM7R3SS7AM7TgA,"Chapman Ford Sales, Inc.",PA,Philadelphia,19114,40.0777411,-75.0296266,2.0,87
PJoKIQvr9GO1M3YmYG0hIg,Fred Beans Kia of Langhorne,PA,Langhorne,19047,40.1759698,-74.8853878,2.5,76
Tr5dnEpd6awRiGPJFWhKUg,Southport Plaza Xpress Car Wash,PA,Philadelphia,19148,39.927043,-75.1455583,2.5,12
3fD7Pbi_VozCRS-eIjzIag,Midas,PA,Philadelphia,19128,40.0415277879,-75.2261513411,2.0,68
SZen74TYvj1KM3j4c39HjQ,Hank & Sons Auto Service,PA,Feasterville Trevose,19053,40.1631194,-74.9834334,4.0,5
jygrkzqAdyQKSJkE9XNGlQ,Executive Auto Salon,PA,Philadelphia,19124,40.013296,-75.069183,3.5,6
NlsgSTg_hwAVspEu9NTm9A,D'Avico's Auto Repair,PA,Wayne,19087,40.0439949,-75.3992305,4.5,51
igwYBs1eElCrpgVebRfoTQ,United Tire & Service of Willow Grove,PA,Willow Grove,19090,40.1587616,-75.1231957,4.5,37
SS8Y-dkT_vX7KVXrf6WlMg,Partner's Automotive,PA,Lansdale,19446,40.2355166,-75.2908556,5.0,5
rbZAoFpfbccaIwHnOskVQQ,Goodyear Auto Service,PA,Philadelphia,19145,39.9181439144,-75.1786950231,2.5,31
WnxKvtFekJMAv4txBsze4g,Monro Auto Service and Tire Centers,PA,Lansdale,19446,40.2415313,-75.3015399,2.5,34
egxfAavXon4lBYTc_G7rZA,CJ's Tire & Automotive,PA,Kimberton,19442,40.1265427502,-75.5720597506,3.5,11
2J4mkJp1sGGNjX6VnS0OOg,AAA Wayne,PA,Wayne,19087,40.0489695,-75.4126528,3.5,11
m8Kj5ywcZ3LcmYDM7JQgPA,Lionville Car Care Center,PA,Exton,19341,40.0524987,-75.6631292,3.5,8
VavFsi4miP0KoZyppbcg5Q,3D Auto Body & Collision Centers,PA,Haverford,19041,40.0159642,-75.3076169,4.0,10
DfBm9b8-iGXlq1euQwbGwg,Am-Tech Automotive Service,PA,Norristown,19401,40.114905636,-75.3401150835,4.0,7
yLn8tCQPENm27zFcdQ3Vww,Granite Run Buick GMC,PA,Media,19063,39.915587,-75.419388,3.0,42
_veiFeqzouo-7xDGaa9VCA,Tires Etc,PA,Montgomeryville,19454,40.2359055,-75.2387208,2.0,69
6LrLVApWgUEUGogABELz8A,Tony's Auto Service,PA,Philadelphia,19148,39.9156931,-75.1604555,5.0,18
FNjlHgBGW7g6_RdEG63wkA,Linnett's Gulf,PA,Philadelphia,19130,39.964512,-75.174881,2.0,76
754-7celOsQCLbUdV65PUw,Norristown Chrysler Dodge Jeep Ram,PA,Norristown,19403,40.1237731,-75.3638994,4.0,35
MeCEWXTnt-cQTAcgdfieVg,Bergey's Ford of Lansdale,PA,Lansdale,19446,40.2391624,-75.2787212,2.5,9
itXGRcSJs2DXDaD86yDqRg,Don Wallence Auto Sales,PA,Spring City,19475,40.176574,-75.5594245,2.0,8
F3qvMS97UDPSJLY-IQ8c4w,Midas,PA,Warminster,18974,40.202163428,-75.0927543487,3.0,27
X8yw6yL7MxIPj9jbW-VJ_w,Sloan Ford,PA,Exton,19341,40.025218,-75.648166,3.0,15
EMQj--xmmsiXd7aYbgrWtA,Modern Auto Crafters,PA,Upper Darby,19082,39.9628285,-75.2628681,1.5,21
4AfwYC_UwCuCVtW-CRYlfw,John's Service Center,PA,Morrisville,19067,40.208652,-74.7996929,4.0,5
ggFfdS0hDwGfTSIrTYQ_5Q,Sloane Honda,PA,Philadelphia,19115,40.094889,-75.029862,3.0,125
LoVVyTKjpuH3H3q8Iyre_g,VAC Motorsports,PA,Philadelphia,19145,39.9269705,-75.1882126,3.5,28
74-tT4iaV4uCoGOR4Qh9Hw,Five Points Gulf Service Center,PA,Blue Bell,19422,40.1311772,-75.2660671,4.0,21
l7toLZFrVRpR0OaNZ_zM0Q,Welsh Automotive Specialties,PA,Exton,19341,40.025275,-75.645763,5.0,14
DYu4X-Nch3gkYNRWQGYTYg,"Import Intelligence, Inc",PA,West Chester,19380,39.9747298,-75.5918001,4.5,12
p7iNNLmXuCGHGKPgz96gJg,Lykon Automotive,PA,Bristol,19007,40.1251027,-74.8798147,4.5,32
sGvqtmyyGC3lS_NO1SnG6A,Martino's Auto Center,PA,Doylestown,18901,40.3274226,-75.1292705,5.0,11
n4GKqYV2_cr89WK565DB3w,Midas,PA,Philadelphia,19115,40.0849956,-75.0374089724,3.0,12
cmVD5Ai1x__iOtNgoZjkAg,Meineke Car Care Center,PA,Philadelphia,19135,40.027891,-75.0628144,2.5,10
GXq1DWYHNlH9pEN-4XvsHQ,Pep Boys,PA,Philadelphia,19124,40.028711,-75.09928,2.5,10
7MRw1gBlbrMMvO0zAKeLdA,Pep Boys,PA,Collegeville,19426,40.1837324,-75.4517337,3.0,48
bOSRrZUfrkNsArQtrX8DRA,Ace Automotive Repair,PA,Fairless Hills,19030,40.18271,-74.85518,4.0,5
SS-fxHTJYfXTJoqQKV3dSg,Monro Auto Service and Tire Centers,PA,Wayne/Radnor,19087,40.0438097,-75.3968229,3.5,23
a3RNYx-QtZvZ9ARXUE2AZQ,Conicelli-Toyota,PA,Conshohocken,19428,40.1026433,-75.3066775,3.0,13
LZaDMeKq8PLi3VUMJ2YnaA,Conshohocken Auto Glass,PA,Conshohocken,19428,40.0774661,-75.2912994,4.5,5
lLcmKhk4qN4sSb1YzOBKfQ,Chester County Transmissions,PA,Coatesville,19320,39.9907955,-75.7787997,3.5,5
W7X7ShiJMfkCstQw9RcwZQ,Bergey's Tire & Auto Service Center,PA,Doylestown,18902,40.3380091,-75.1305224,4.5,12
o9qBM_sIiN8oKgXHm318fA,K & R Tire Service Ct,PA,Glenside,19038,40.1126031,-75.1687429,5.0,5
SWjDCPfkTcvOVzx8BnRcxg,Jiffy Lube,PA,Norristown,19403,40.1457223,-75.3942335,2.5,6
ZeJjnl4o5sffMxPTt7h6ug,Samantha's Towing & Recovery,PA,kop,19406,40.1026831,-75.355972,2.0,70
bLHeleYVhhjghnv00jyqpg,Ko Am Motors,PA,Philadelphia,19120,40.0258663,-75.1265579,5.0,5
oAeqf3sNCdJvHykFnGUqjg,Carousel Toyota,PA,Glen Mills,19342,39.8813683751,-75.5408378995,2.0,71
yVY4nbASoD-UvUSR1GR4Rg,Leader Auto Service Center,PA,Feasterville Trevose,19053,40.1524034,-75.0026744,2.5,6
lsgUussl7kP3Ml9hzelHPw,Pep Boys,PA,Philadelphia,19152,40.0522584,-75.0586506,2.0,28
Fp0S9XtlpiYsSWfc3q3wWg,1st Rate Auto & Truck Repair,PA,Philadelphia,19145,39.929971,-75.1867062,4.5,32
ubM8ds55391LQbPKaDGieg,Keyser & Miller Ford,PA,Collegeville,19426,40.1840933,-75.4491752,4.0,19
R419nDJLQ2n83tmRecqt_Q,Ed's Auto Glass,PA,Philadelphia,19124,40.0273705,-75.0827136,3.5,8
wzyuBcu40tA3m541Pv0d3g,Mike Kilian Small Engine Repair,PA,Philadelphia,19128,40.0747869,-75.2445169,3.5,8
ZBWsr9gEYlbOeeZ4bH9diA,Keenan Auto Body,PA,West Chester,19382,39.8949399,-75.5591145,2.0,5
cbjfi-2dTSbwkXb57tuT5g,Jiffy Lube,PA,Brookhaven,19015,39.874682,-75.391899,3.5,13
QFvIzZx_hQhdf1fr61qAFg,Evan's Gulf Auto Repair,PA,Philadelphia,19123,39.9620954,-75.1564306,4.0,52
lDM7JvIddDDMs637Cwkq7g,N E Shades,PA,Philadelphia,19145,39.9266951,-75.1734984,5.0,25
0SmsiKfGOoFdXO-j23AVWA,Classic Body Worx,PA,Philadelphia,19115,40.0986068674,-75.0307909772,4.0,17
6SDax8D3FwhzIQJK_XOe-A,Midas,PA,Doylestown,18901,40.2794346762,-75.12705,4.5,16
0DQ_EwydoUVS0YJxvQRMXg,Dave's Automotive Center,PA,Philadelphia,19135,40.0274831,-75.0409286,4.0,10
I8Sl5TyuBPtIIxeSNrXr8w,3 J's Discount Tire,PA,Aston,19014,39.8673078,-75.4215256,4.5,20
pXLUon8z8iUvpQaf3ug0mQ,Pep Boys,PA,King of Prussia,19406,40.096314,-75.358519,3.5,34
W9Hb7K0Zwgh5JC3Ge0Iq1A,Bergey's Chevrolet - Service,PA,Colmar,18915,40.2763561,-75.2608947,3.0,11
pFKAFPv08VmxCjfWXe6BgQ,Firestone Complete Auto Care,PA,Wynnewood,19096,39.990972,-75.261718,2.0,70
5nHflw_6WGzTe0heVmyo1Q,Pep Boys,PA,Philadelphia,19114,40.055661,-75.005031,2.5,6
KeWtrsaAOBPQQrQFOLlbdg,Jaguar West Chester,PA,West Chester,19382,39.9661514433,-75.5249768659,4.0,35
OzmVJ6fYpRISqoS_qO3wYg,Teter's Garage,PA,West Chester,19380,39.9585409,-75.6121932,5.0,8
082TpJTMVghSFRJsU9eVdQ,Firestone Complete Auto Care,PA,Philadelphia,19104,39.955753,-75.1878939,2.0,10
wu65uBHDTyKEapumSk45og,Phil's Battery Service,PA,Philadelphia,19148,39.9140612546,-75.1791310248,5.0,7
9u6AKwVHMl9EJWQ-QUPIfQ,Midas,PA,Bensalem,19020,40.1025986309,-74.9491212992,3.5,26
RlJLO-WXW7IP-LSSdvqWJA,Delaire Auto Body & Service Center,PA,Philadelphia,19114,40.0493654039,-74.9906578539,4.0,7
6OcL1qGQfw8EL_pPLBbFJg,Ardmore Toyota,PA,Ardmore,19003,40.004828,-75.2843829,3.5,214
m6PcEob3O4n-ks1WgonlwQ,Best Auto Tags and Insurance,PA,Ardmore,19003,40.0073705,-75.2896843,2.5,8
dHdf13bxdYxloFClZYHTBA,Mr. Tire Auto Service Centers,PA,Fairless Hills,19030,40.1912612949,-74.8317942671,3.5,23
dJEm7VxFtWT5E4k5Kr5bBA,Keller's Auto & Truck Repair,PA,Philadelphia,19128,40.0414973,-75.2376511,4.5,8
k1K3HdNmBALP9pSD5neydw,Colonial Hyundai,PA,Downingtown,19335,39.998534,-75.730769,2.0,78
vRwIxjVlBS6HXfVUEXaZpA,Infiniti of West Chester,PA,West Chester,19382,39.9105742421,-75.5699197787,2.5,21
n9p1JvNKhUWWshvJR3Ykng,Low Cost Exhaust,PA,Feasterville,19053,40.1359658837,-74.9966115877,4.5,8
IZACvUc0mZR1UQr6CyzEXQ,Hauck's Garage,PA,Lansdale,19446,40.236001,-75.2865954,4.5,12
P8KpkqDLSfTAQNSZnaa68g,Wynn Volvo Cars Norristown,PA,Norristown,19403,40.1343803,-75.3796105,4.0,14
bfoV7fKm8m3uUlVN7B4C1A,Erdenheim Auto Repair-Llc,PA,Glenside,19038,40.0909928,-75.2150065,5.0,11
52uxuLPhT0lPiTSX4hyEUg,Collision Care Auto Body Centers,PA,Glenside,19038,40.1001852,-75.1503996,4.0,8
SxYqT7PcEYl9aJ-9HFhbyA,J. L. Freed Honda,PA,Montgomeryville,18936,40.253198,-75.2463418,3.0,54
EwHmQKDaFPBUSYpuTbghFw,Mitchell's Auto Service,PA,Chalfont,18914,40.2901319,-75.1962597,5.0,13
tY9O-0lBEcIN-sVPKLJllw,3 Diamonds Automotive,PA,Philadelphia,19124,40.0184158,-75.0837926,5.0,12
ojUj5AuhqqO_n3LETA7X6w,"J & J Motors, Inc.",PA,Bryn Mawr,19010,40.025195,-75.324092,5.0,25
dc9JDJ0gVTGqqszLJ92pQQ,R & S Auto Service,PA,Havertown,19083,39.9732566,-75.3179587,3.5,5
opzzbmbEC94_x7NJwPN83Q,Liberty Gas,PA,Devon,19333,40.0463217,-75.4226949,4.5,5
6ZcCyb8I9mr1dB7q1dU3CA,Jiffy Lube,PA,Fairless Hills,19030,40.182223,-74.863964,3.0,35
N1h1QCuVpQR-KgvOZ-ASmw,Ciocca Chevrolet of Quakertown,PA,Quakertown,18951,40.4228511,-75.3458456,3.5,20
rTUHCFIW-spCQyUdwM9U_Q,Caliber Collision,PA,Philadelphia,19128,40.0387612,-75.2389273,5.0,6
0_BCgCM0PyB6eMYp_Y2hiw,Marchione Automotive Services,PA,Plumsteadville,18949,40.3834957,-75.1464571,5.0,11
HOzxRmdDHXI_p7qOzcWlIw,Lou's Auto Service,PA,Trainer,19061,39.8324279,-75.4017399,4.5,6
ehhztfVpm2UjKvSg7FEbVg,Pep Boys,PA,Fairless Hills,19030,40.18137,-74.86942,2.0,49
tC7loBMMuDxgpDnKUYwRwg,Saunders Auto Center,PA,Phoenixville,19460,40.1291169,-75.5280111,4.0,9
5P_GjZRG7N5-on3K3zo4MA,Thompson Lexus Willow Grove,PA,Willow Grove,19090,40.1627288,-75.1259877,4.0,20
4JFKgm2o3mJgVnITIcSkOQ,Pep Boys Automotive,PA,Norristown,19401,40.1446116,-75.3157717,2.5,33
Yw-kPf-QH1uxpXdjmbFRgw,Fountain Street Auto Service,PA,Philadelphia,19128,40.0384559,-75.222678,4.5,74
wOy95iLDmuwsaKhpoGEnMA,Carfagno Chevrolet,PA,Plymouth Meeting,19462,40.107717,-75.3219952,3.5,27
924EISziV0FYIfxHnwGRyw,Midas,PA,Philadelphia,19144,40.0327869,-75.1783238779,3.0,24
NleyQDY_jSxaNd114DFp4w,Ron's Auto Repair,PA,Philadelphia,19148,39.9230758,-75.163931,5.0,6
j7gpjkR_CDk6v_vmC_61eA,Benedetto's Auto Repair,PA,Havertown,19083,39.9701599,-75.3018992,4.0,11
GpCSyHVGPAvjy3ALn6LGxw,5 Points Automotive Center,PA,Montgomeryville,18936,40.249619,-75.24312,3.5,20
md1Rb7-gOL4wIA2LvWKyWQ,Fontaine & Sons,PA,Plumsteadville,18949,40.379854,-75.145319,5.0,6
TtM3Vxn4DBBxw3fCV0V9Cg,Rossano's Service Station,PA,Morton,19070,39.9120466,-75.330044,5.0,5
moCsUKON8hda7f8rnRXHLA,Lloyd's Collision Service,PA,Philadelphia,19150,40.0788086,-75.1826729,5.0,6
GI1uHsf8VOIJRO10GV4dpg,Eddie's Auto Repairs,PA,Philadelphia,19148,39.9265706,-75.1661437,5.0,8
xxI-VHruitr9hcWjgYK-4g,Bob's Auto,PA,Pottstown,19464,40.249442,-75.6659437,4.5,5
jsoH51CfFWpNRsh1SxQ48Q,Bergey's Ford,PA,Ambler,19002,40.1760191,-75.2245237,3.5,33
uQAqjE-ni3PNHSOnGEQQsw,Roth Auto Services Center,PA,Lansdale,19446,40.2381988,-75.2830413,5.0,5
lReWbu5bFX_tAbJ5mtZURw,Wynnewood Park Service Center,PA,Ardmore,19003,39.9924147952,-75.2957081,4.5,30
nKUhCrJ_6ICBZw386VI7og,Armen Cadillac,PA,Plymouth Meeting,19462,40.1082468,-75.3160933,2.5,26
uniaRYYnx-Rj8RjyUTggqQ,Stanley's Auto Repair,PA,Philadelphia,19124,40.0166945,-75.0711302,5.0,7
0eiWm17ZfGDJT68k-nOoLw,Carlo's Tire & Repairs,PA,Philadelphia,19115,40.1021573065,-75.0313069362,4.5,12
cT2uLApb2zxAclAk40723A,AAAA Hubcap Heaven,PA,Philadelphia,19128,40.0381956,-75.2389501,4.0,8
MBV-LsGeIeqre9_Avox13Q,Classic Coachwork Main Line,PA,Wayne,19087,40.0435061158,-75.3828975712,4.5,11
E5dW73QOX3Yxj8BkA6HjAw,Paul's Auto Repair,PA,Conshohocken,19428,40.07814,-75.3117451,4.5,12
AfpKxddGIHvCchcf70nInA,Jeff D'Ambrosio Dodge Chrysler Jeep Downingtown,PA,Downingtown,19335,40.0211248512,-75.6687995968,3.0,39
P4fUKxEHsYaqPZI9WYDxhA,MacConnell's Service Center,PA,Langhorne,19047,40.1604458197,-74.9098061045,4.5,7
q5XQJ3GgmoS7iUwuYeQ50Q,Firestone Complete Auto Care,PA,Norristown,19403,40.1458908587,-75.39441,2.5,19
yddvNv4zEsJREzcYGuq-5g,Malvern Automotive,PA,Malvern,19355,40.0379991,-75.5073561,4.5,8
-LhHRDjO6u1klmV6Pb0PyQ,J & J Auto & Truck Repairs,PA,Warminster,18974,40.203869,-75.091955,3.5,5
atcFEZTvBmrS5zQDJmuVuQ,York Road Auto Glass,PA,Warminster,18974,40.1984706,-75.0864603,5.0,11
kmLB9be3KYfpsuYeLm7o6Q,Sears Auto Center,PA,Willow Grove,19090,40.1425883,-75.1240528,2.5,25
OrE5x4-oSp8aDUw166Fn2A,CJ's Tire & Automotive,PA,Limerick,19468,40.214228,-75.50105,4.0,27
iTM-1uw7pF-4sgAXk5HR6w,ConvenienTech,PA,Philadelphia,19137,40.0095527,-75.0695789,5.0,5
I22As67Rt1wVDcufifbs6g,Kelly's Worldclass Automotive,PA,Limerick,19468,40.2327638,-75.5264429,3.0,10
53gMz_yLXawuXmfk2tWJ3Q,Meineke Car Care Center,PA,Hatboro,19040,40.1610589923,-75.1124187869,2.0,6
hBMntvGJV9yDtosy2zmYbw,Jim Sipala's Nissan of Devon,PA,Devon,19333,40.0466742,-75.43299,2.0,16
7UfsG_BQ1xpPipodh0Md0g,Jiffy Lube,PA,Montgomeryville,18936,40.24792,-75.243756,3.5,31
QtCtSoMKi0qE-XUWSasorQ,Costa Auto Repair,PA,Narberth,19072,40.0110839,-75.2585477,4.5,13
hvWdwNhbZgeL6UqEpqCKAw,Todaro's Locksmith,PA,Philadelphia,19146,39.9361765,-75.1692714,5.0,17
HJakEDXMfBerF7aT37ybJA,Caliber Collision,PA,Colmar,18915,40.2752249,-75.2572945,5.0,14
Ot3Uk-Y-AlWm7yobEv2wXA,Elmwood Auto Repair,PA,Philadelphia,19142,39.9264598656,-75.2240260318,4.5,6
hEoCgGklQtYQzgAPeIaWTw,Colonial Collision,PA,Collegeville,19426,40.208595,-75.45337,5.0,6
q0VrO4ocyWc3DnBFneABRA,Mr. Tire Auto Service Centers,PA,Downingtown,19335,39.9961523181,-75.7430183887,4.0,9
F3EOeB31vVVjxV-PJDlBXg,Sloane Toyota of Glenside,PA,Glenside,19038,40.1098824067,-75.1437731425,2.5,97
JSMmcdkvvUIE4qo-lqtSgA,Flourtown Sunoco Inc,PA,Flourtown,19031,40.1060175,-75.2137885,3.0,9
z7Tqhi2nA4ME_96mWmx3Rg,Salhani Auto Service & Sales,PA,Philadelphia,19124,40.0288355,-75.0887849,4.5,36
k8vpeE0cDGBD9L7LGZqyDg,What U Need,PA,Philadelphia,19139,39.958559,-75.236226,4.0,5
7L6PKLXfdh3IcKWHHkE04w,Pep Boys,PA,Brookhaven,19015,39.8703445,-75.38594,2.5,36
