business_id,business_name,fault_type,repair_count,avg_rating,composite_score
hQzJr8geXRXLlpzE5GcHDA,Cal's Automotive,brakes,1,4.0,2.772588722239781
hzTMc4VJaW0q1CxEGFwQhg,Mavis Discount Tire,body_and_exterior,1,4.0,2.772588722239781
hzTMc4VJaW0q1CxEGFwQhg,Mavis Discount Tire,suspension,1,4.0,2.772588722239781
q96WeP71bZ1APqiDNuEPBQ,A&R Towing,body_and_exterior,1,4.0,2.772588722239781
q96WeP71bZ1APqiDNuEPBQ,A&R Towing,electrical_system,1,4.0,2.772588722239781
RaPRU1ZjsVLZDndTHk4vBw,Mavis Discount Tire,engine,1,4.0,2.772588722239781
RAgOpHQ5UqcgsOFInC0VMQ,R & A Discount Auto Repairs,transmission,1,4.0,2.772588722239781
I2JnBSZD70_0VvEoPPh0Xw,CS Cantlin Automotive Mercedes Benz & Luxury Vehicle Service,electrical_system,1,4.0,2.772588722239781
qaFizW202p1-BJzmai_Z_g,Caliber Collision,engine,1,4.0,2.772588722239781
KvbjKiRhLo1_1-zxSXKSoQ,Heng's Auto Repair,wheels_and_tires,1,4.0,2.772588722239781
KvbjKiRhLo1_1-zxSXKSoQ,Heng's Auto Repair,electrical_system,1,4.0,2.772588722239781
qaFizW202p1-BJzmai_Z_g,Caliber Collision,lighting,1,4.0,2.772588722239781
XXaRJasFpk9gK-lkEIjHOg,Midas,body_and_exterior,3,2.0,2.772588722239781
I2JnBSZD70_0VvEoPPh0Xw,CS Cantlin Automotive Mercedes Benz & Luxury Vehicle Service,transmission,1,4.0,2.772588722239781
I2JnBSZD70_0VvEoPPh0Xw,CS Cantlin Automotive Mercedes Benz & Luxury Vehicle Service,wheels_and_tires,1,4.0,2.772588722239781
XXaRJasFpk9gK-lkEIjHOg,Midas,brakes,3,2.0,2.772588722239781
qCSrCASuWgmfESIXfF8sRA,Y&t Automotive &Transmissions,body_and_exterior,1,4.0,2.772588722239781
qCSrCASuWgmfESIXfF8sRA,Y&t Automotive &Transmissions,brakes,1,4.0,2.772588722239781
kuCCKCv1JbfIi108De_01g,United Tire & Service of Downingtown,lighting,1,4.0,2.772588722239781
kuCCKCv1JbfIi108De_01g,United Tire & Service of Downingtown,electrical_system,1,4.0,2.772588722239781
qCSrCASuWgmfESIXfF8sRA,Y&t Automotive &Transmissions,engine,1,4.0,2.772588722239781
qCSrCASuWgmfESIXfF8sRA,Y&t Automotive &Transmissions,transmission,1,4.0,2.772588722239781
R8QcUHXZvb_cz1CRqwN7Bg,Moppert Brothers,wheels_and_tires,1,4.0,2.772588722239781
iEgOnJjWAd3A1JZR6ijBKQ,Pats Superior Auto Repair,electrical_system,1,4.0,2.772588722239781
WvW_-ivdspC5mIK9dcWktQ,Johns Auto Body,lighting,1,4.0,2.772588722239781
rLhvrwxGREfdE1eMr3bG5Q,Sunrise Complete Auto Service,body_and_exterior,1,4.0,2.772588722239781
sB7QCHD4NA-4BuvsD1UmZA,DOC Watson's Automotive Repair,brakes,1,4.0,2.772588722239781
rLhvrwxGREfdE1eMr3bG5Q,Sunrise Complete Auto Service,electrical_system,1,4.0,2.772588722239781
s7mCeZmcgSLNhoUytsAkwg,Conway Collision LLC,body_and_exterior,1,4.0,2.772588722239781
gdNfuKCW35P03rLlTKk0Cg,Videon Chrysler Dodge Jeep RAM,transmission,1,4.0,2.772588722239781
gdNfuKCW35P03rLlTKk0Cg,Videon Chrysler Dodge Jeep RAM,wheels_and_tires,1,4.0,2.772588722239781
ggycryN-XnQfrb8X2EOY-w,Chris Radbill Automotive,brakes,1,4.0,2.772588722239781
Gh7EXIq3mYIfGVa9vdqXVQ,Ciocca Ford Of Souderton,electrical_system,1,4.0,2.772588722239781
zd2dQmzDvlSnfPATQeuImQ,Abel Brothers Towing,wheels_and_tires,1,4.0,2.772588722239781
Gh7EXIq3mYIfGVa9vdqXVQ,Ciocca Ford Of Souderton,steering,1,4.0,2.772588722239781
_wokdgd4hgYSpwXrlQ6eTg,Black Forest Auto,body_and_exterior,1,4.0,2.772588722239781
_gklyXJFfyaZyavFXGfhBQ,Meineke Car Care Center,brakes,1,4.0,2.772588722239781
LfMWAP0gTbUlv-XqFVJmDQ,Basil's Auto Body,engine,1,4.0,2.772588722239781
_gklyXJFfyaZyavFXGfhBQ,Meineke Car Care Center,engine,1,4.0,2.772588722239781
_gklyXJFfyaZyavFXGfhBQ,Meineke Car Care Center,exhaust_system,1,4.0,2.772588722239781
_wokdgd4hgYSpwXrlQ6eTg,Black Forest Auto,brakes,1,4.0,2.772588722239781
GMGL8uAIQncWfi7aSsA16Q,Bavarian Specialties,body_and_exterior,1,4.0,2.772588722239781
_wokdgd4hgYSpwXrlQ6eTg,Black Forest Auto,suspension,1,4.0,2.772588722239781
RqetGnzg6iJeyU5w7kc3dg,Rob's Auto Repair,electrical_system,1,4.0,2.772588722239781
RP_x4poTtML9DbcdX6zMOQ,Guthriesville Tire & Service,wheels_and_tires,3,2.0,2.772588722239781
RP_x4poTtML9DbcdX6zMOQ,Guthriesville Tire & Service,brakes,3,2.0,2.772588722239781
GSkye5NBfFMmzyH_azwT2w,Tony's Auto Repair,steering,1,4.0,2.772588722239781
GSkye5NBfFMmzyH_azwT2w,Tony's Auto Repair,wheels_and_tires,1,4.0,2.772588722239781
gxAlC-zwohHnc-Qr2y2pjw,Rocky's Auto Repair,body_and_exterior,1,4.0,2.772588722239781
gxAlC-zwohHnc-Qr2y2pjw,Rocky's Auto Repair,exhaust_system,1,4.0,2.772588722239781
YHpoMRXJatNmnTklfGwUVA,Reedman Toll Chrysler Dodge Jeep RAM of Springfield,wheels_and_tires,3,2.0,2.772588722239781
YHpoMRXJatNmnTklfGwUVA,Reedman Toll Chrysler Dodge Jeep RAM of Springfield,body_and_exterior,3,2.0,2.772588722239781
RlJLO-WXW7IP-LSSdvqWJA,Delaire Auto Body & Service Center,wheels_and_tires,1,4.0,2.772588722239781
RlJLO-WXW7IP-LSSdvqWJA,Delaire Auto Body & Service Center,brakes,1,4.0,2.772588722239781
RlJLO-WXW7IP-LSSdvqWJA,Delaire Auto Body & Service Center,body_and_exterior,1,4.0,2.772588722239781
rLhvrwxGREfdE1eMr3bG5Q,Sunrise Complete Auto Service,wheels_and_tires,1,4.0,2.772588722239781
rLhvrwxGREfdE1eMr3bG5Q,Sunrise Complete Auto Service,interior,1,4.0,2.772588722239781
iEgOnJjWAd3A1JZR6ijBKQ,Pats Superior Auto Repair,steering,1,4.0,2.772588722239781
Ig91reskKFPK6FxUcVLImQ,Pep Boys,body_and_exterior,3,2.0,2.772588722239781
R8QcUHXZvb_cz1CRqwN7Bg,Moppert Brothers,lighting,1,4.0,2.772588722239781
R8QcUHXZvb_cz1CRqwN7Bg,Moppert Brothers,engine,1,4.0,2.772588722239781
k0OSAt4yHCMmuoWZyD0P8Q,CSE Automotive,electrical_system,1,4.0,2.772588722239781
k0OSAt4yHCMmuoWZyD0P8Q,CSE Automotive,brakes,1,4.0,2.772588722239781
k0OSAt4yHCMmuoWZyD0P8Q,CSE Automotive,body_and_exterior,1,4.0,2.772588722239781
qlFUBYaHVojb7no-7FytxA,Meineke Car Care Center,exhaust_system,1,4.0,2.772588722239781
qlFUBYaHVojb7no-7FytxA,Meineke Car Care Center,electrical_system,1,4.0,2.772588722239781
QkHF8eeJx9R7S95ifUtDIw,AAA West Chester Car Care Insurance Travel Center,engine,3,2.0,2.772588722239781
QkHF8eeJx9R7S95ifUtDIw,AAA West Chester Car Care Insurance Travel Center,electrical_system,3,2.0,2.772588722239781
jk-Id_QpkvkrplueKgP5Cg,Ren's Auto,interior,1,4.0,2.772588722239781
jk-Id_QpkvkrplueKgP5Cg,Ren's Auto,lighting,1,4.0,2.772588722239781
jk-Id_QpkvkrplueKgP5Cg,Ren's Auto,suspension,1,4.0,2.772588722239781
jk-Id_QpkvkrplueKgP5Cg,Ren's Auto,transmission,1,4.0,2.772588722239781
jMlRIuJY260-5xBla5zMaA,Faulkner Mazda - Trevose,brakes,1,4.0,2.772588722239781
jMlRIuJY260-5xBla5zMaA,Faulkner Mazda - Trevose,electrical_system,1,4.0,2.772588722239781
jMlRIuJY260-5xBla5zMaA,Faulkner Mazda - Trevose,engine,1,4.0,2.772588722239781
jMlRIuJY260-5xBla5zMaA,Faulkner Mazda - Trevose,steering,1,4.0,2.772588722239781
jNtnszvARVek_9-VI4NL8Q,Kerrigan's Sunoco,body_and_exterior,1,4.0,2.772588722239781
jNtnszvARVek_9-VI4NL8Q,Kerrigan's Sunoco,steering,1,4.0,2.772588722239781
jNtnszvARVek_9-VI4NL8Q,Kerrigan's Sunoco,wheels_and_tires,1,4.0,2.772588722239781
QkbwP6HDadr0lt0zZe74FQ,Vince Iacone's Automotive,wheels_and_tires,1,4.0,2.772588722239781
QkbwP6HDadr0lt0zZe74FQ,Vince Iacone's Automotive,engine,1,4.0,2.772588722239781
QFvIzZx_hQhdf1fr61qAFg,Evan's Gulf Auto Repair,body_and_exterior,1,4.0,2.772588722239781
-juub8HT6IdijbBWb5dCdA,Kia Of West Chester,steering,3,2.0,2.772588722239781
jPj5nTxIxS-S2cAcUxgyGQ,Firestone Complete Auto Care,wheels_and_tires,3,2.0,2.772588722239781
QkbwP6HDadr0lt0zZe74FQ,Vince Iacone's Automotive,electrical_system,1,4.0,2.772588722239781
QkbwP6HDadr0lt0zZe74FQ,Vince Iacone's Automotive,brakes,1,4.0,2.772588722239781
QFvIzZx_hQhdf1fr61qAFg,Evan's Gulf Auto Repair,steering,1,4.0,2.772588722239781
QkbwP6HDadr0lt0zZe74FQ,Vince Iacone's Automotive,body_and_exterior,1,4.0,2.772588722239781
Qi_BxzkGzt3UAOtGwy4eWg,Your Buddy Steve's Garage,wheels_and_tires,1,4.0,2.772588722239781
JucmdyFRXQXuOySUcJ2bSA,Pep Boys,engine,1,4.0,2.772588722239781
k0OSAt4yHCMmuoWZyD0P8Q,CSE Automotive,steering,1,4.0,2.772588722239781
k0OSAt4yHCMmuoWZyD0P8Q,CSE Automotive,suspension,1,4.0,2.772588722239781
JBMnmInruQAGFz3UteLC9A,Ike's Automotive,wheels_and_tires,1,4.0,2.772588722239781
QsE5_szZ_G9MZ68AAzgVWQ,Northeast Community Vehicle Inspections,brakes,1,4.0,2.772588722239781
R8QcUHXZvb_cz1CRqwN7Bg,Moppert Brothers,electrical_system,1,4.0,2.772588722239781
iI2WzvGBGPDs4GFu4bqSLw,M & M Lube & Automotive,brakes,1,4.0,2.772588722239781
iI2WzvGBGPDs4GFu4bqSLw,M & M Lube & Automotive,electrical_system,1,4.0,2.772588722239781
KeWtrsaAOBPQQrQFOLlbdg,Jaguar West Chester,interior,1,4.0,2.772588722239781
KeWtrsaAOBPQQrQFOLlbdg,Jaguar West Chester,engine,1,4.0,2.772588722239781
inG2oIDylX1kLsLLujXncg,Sloane Toyota of Philadelphia,engine,3,2.0,2.772588722239781
inG2oIDylX1kLsLLujXncg,Sloane Toyota of Philadelphia,transmission,3,2.0,2.772588722239781
inG2oIDylX1kLsLLujXncg,Sloane Toyota of Philadelphia,wheels_and_tires,3,2.0,2.772588722239781
QxecXQwEvcFfwYpsuNvaGA,Than's Auto Body Shop,brakes,1,4.0,2.772588722239781
qwF3lZOtK8H3eVzcZIg8Gw,Collision Care Auto Body Centers,lighting,1,4.0,2.772588722239781
qwF3lZOtK8H3eVzcZIg8Gw,Collision Care Auto Body Centers,electrical_system,1,4.0,2.772588722239781
VYexocYi_RCPLsP9DTFTww,Patriot Buick GMC,wheels_and_tires,1,4.0,2.772588722239781
IwtPTminA8Zlr_FvuEZr9Q,Firestone Complete Auto Care,brakes,3,2.0,2.772588722239781
QPwEwRE5jiOS3d8IqwxVbA,First Choice Auto Repair,brakes,1,4.0,2.772588722239781
k1K3HdNmBALP9pSD5neydw,Colonial Hyundai,electrical_system,3,2.0,2.772588722239781
QPwEwRE5jiOS3d8IqwxVbA,First Choice Auto Repair,body_and_exterior,1,4.0,2.772588722239781
x-yCdVJwwXXNdcF9_g70nQ,Fred Beans Ford of Doylestown,transmission,3,2.0,2.772588722239781
i_ZjjEZBlhD25qBt7yAoGg,Pep Boys,engine,3,2.0,2.772588722239781
KaSlMK8uWCVVukYuanF5uA,Millevoi Brothers,lighting,1,4.0,2.772588722239781
KaSlMK8uWCVVukYuanF5uA,Millevoi Brothers,engine,1,4.0,2.772588722239781
KaSlMK8uWCVVukYuanF5uA,Millevoi Brothers,brakes,1,4.0,2.772588722239781
y1hn1aFIphJfCEfhiw0BzA,Audubon Service-Liberty,body_and_exterior,1,4.0,2.772588722239781
j7gpjkR_CDk6v_vmC_61eA,Benedetto's Auto Repair,body_and_exterior,1,4.0,2.772588722239781
j7gpjkR_CDk6v_vmC_61eA,Benedetto's Auto Repair,steering,1,4.0,2.772588722239781
j7gpjkR_CDk6v_vmC_61eA,Benedetto's Auto Repair,suspension,1,4.0,2.772588722239781
y1hn1aFIphJfCEfhiw0BzA,Audubon Service-Liberty,wheels_and_tires,1,4.0,2.772588722239781
k1K3HdNmBALP9pSD5neydw,Colonial Hyundai,lighting,3,2.0,2.772588722239781
JBMnmInruQAGFz3UteLC9A,Ike's Automotive,brakes,1,4.0,2.772588722239781
s7mCeZmcgSLNhoUytsAkwg,Conway Collision LLC,brakes,1,4.0,2.772588722239781
Gh7EXIq3mYIfGVa9vdqXVQ,Ciocca Ford Of Souderton,engine,1,4.0,2.772588722239781
sB7QCHD4NA-4BuvsD1UmZA,DOC Watson's Automotive Repair,electrical_system,1,4.0,2.772588722239781
x_f_PFhioqXz-yoBCaRaOg,Mina Motors,steering,1,4.0,2.772588722239781
Cn2Zyc62UjEwiQtK-y1svw,Lou's Gulf Service Center,body_and_exterior,1,4.0,2.772588722239781
Z5w-sOxQYKJzrnMrDun7hw,Bob Wilson Gulf,suspension,1,4.0,2.772588722239781
x_f_PFhioqXz-yoBCaRaOg,Mina Motors,transmission,1,4.0,2.772588722239781
mO1sDIOlHfrrqi-7QtRXEQ,Dougherty Automotive Services,brakes,1,4.0,2.772588722239781
mO1sDIOlHfrrqi-7QtRXEQ,Dougherty Automotive Services,electrical_system,1,4.0,2.772588722239781
mO1sDIOlHfrrqi-7QtRXEQ,Dougherty Automotive Services,engine,1,4.0,2.772588722239781
Z6DLXYtArTQQvLk1XjEvGA,Cope's Garage and Collision Solutions,brakes,1,4.0,2.772588722239781
Z5w-sOxQYKJzrnMrDun7hw,Bob Wilson Gulf,lighting,1,4.0,2.772588722239781
x_f_PFhioqXz-yoBCaRaOg,Mina Motors,brakes,1,4.0,2.772588722239781
XeJLOFPm9rxXKr2wVrd5ZA,Mr. Tire Auto Service Centers,electrical_system,1,4.0,2.772588722239781
QFvIzZx_hQhdf1fr61qAFg,Evan's Gulf Auto Repair,transmission,1,4.0,2.772588722239781
XeJLOFPm9rxXKr2wVrd5ZA,Mr. Tire Auto Service Centers,body_and_exterior,1,4.0,2.772588722239781
MVbWqLO1At_LwQ2w583IEg,Fulmer's Garage,engine,1,4.0,2.772588722239781
Cdt9D6XfEF7FBHRBbj-BgQ,Blatt Tire & Auto Repair,suspension,1,4.0,2.772588722239781
cNLav_XrGaIiSY6xDuU6qg,All Star Mufflers & Brakes,transmission,1,4.0,2.772588722239781
Z5w-sOxQYKJzrnMrDun7hw,Bob Wilson Gulf,electrical_system,1,4.0,2.772588722239781
Pr3-YyywV3qWGP11O2HEng,Heilman's Auto Service Center,brakes,1,4.0,2.772588722239781
MB95qdTuKOtDUkv01Jl1Jw,Monro Auto Service and Tire Centers,wheels_and_tires,3,2.0,2.772588722239781
SZen74TYvj1KM3j4c39HjQ,Hank & Sons Auto Service,lighting,1,4.0,2.772588722239781
PpUFhDowFZ1g4T0uue0jEw,Burns Auto Repair,body_and_exterior,1,4.0,2.772588722239781
tC7loBMMuDxgpDnKUYwRwg,Saunders Auto Center,wheels_and_tires,1,4.0,2.772588722239781
PapIacsSlU6NNOYjb7esVg,John Kennedy Subaru,brakes,1,4.0,2.772588722239781
MB95qdTuKOtDUkv01Jl1Jw,Monro Auto Service and Tire Centers,engine,3,2.0,2.772588722239781
z2DS9uS9dvWidJTLjOLK1w,Schafer's Auto Center,body_and_exterior,1,4.0,2.772588722239781
z2DS9uS9dvWidJTLjOLK1w,Schafer's Auto Center,exhaust_system,1,4.0,2.772588722239781
Cp8aWze9od8z8qUPr9MRWA,Prussian Motors,body_and_exterior,1,4.0,2.772588722239781
DfBm9b8-iGXlq1euQwbGwg,Am-Tech Automotive Service,transmission,1,4.0,2.772588722239781
DfBm9b8-iGXlq1euQwbGwg,Am-Tech Automotive Service,engine,1,4.0,2.772588722239781
z2DS9uS9dvWidJTLjOLK1w,Schafer's Auto Center,transmission,1,4.0,2.772588722239781
MkJ5kdhX3Jl48ykeMEVVIw,Martin Main Line Honda,electrical_system,3,2.0,2.772588722239781
MkJ5kdhX3Jl48ykeMEVVIw,Martin Main Line Honda,lighting,3,2.0,2.772588722239781
TnB1hHrqhyv9-ZlH-S2FXw,New Hope Auto Body,body_and_exterior,1,4.0,2.772588722239781
Cdt9D6XfEF7FBHRBbj-BgQ,Blatt Tire & Auto Repair,steering,1,4.0,2.772588722239781
Cdt9D6XfEF7FBHRBbj-BgQ,Blatt Tire & Auto Repair,lighting,1,4.0,2.772588722239781
Cdt9D6XfEF7FBHRBbj-BgQ,Blatt Tire & Auto Repair,interior,1,4.0,2.772588722239781
ZcyU_eLX6XvlMG7fumzKoQ,Mayer's Car Care,steering,1,4.0,2.772588722239781
XbmzNYMN6eulw3EzcGQifQ,Midas,lighting,3,2.0,2.772588722239781
AUrVxxms66oPkPOBHzX3bQ,Videon Chrysler Dodge Jeep RAM Service,transmission,1,4.0,2.772588722239781
x2F-3GZ-E7FOOF6M4rhPsg,Auto Express of Doylestown,body_and_exterior,1,4.0,2.772588722239781
ZceQayJ9Ownv2a7T81LP-g,Goodyear Auto Service,electrical_system,1,4.0,2.772588722239781
x2F-3GZ-E7FOOF6M4rhPsg,Auto Express of Doylestown,brakes,1,4.0,2.772588722239781
ZcyU_eLX6XvlMG7fumzKoQ,Mayer's Car Care,brakes,1,4.0,2.772588722239781
zd2dQmzDvlSnfPATQeuImQ,Abel Brothers Towing,body_and_exterior,1,4.0,2.772588722239781
cdSj3PHTh3MXs_saGWZ2uQ,J & M Auto Repair,engine,1,4.0,2.772588722239781
zd2dQmzDvlSnfPATQeuImQ,Abel Brothers Towing,interior,1,4.0,2.772588722239781
alyxvUbqQ4GGZo-Q6EH4-g,Precision Plus Auto Works,suspension,1,4.0,2.772588722239781
alyxvUbqQ4GGZo-Q6EH4-g,Precision Plus Auto Works,engine,1,4.0,2.772588722239781
alyxvUbqQ4GGZo-Q6EH4-g,Precision Plus Auto Works,electrical_system,1,4.0,2.772588722239781
x2F-3GZ-E7FOOF6M4rhPsg,Auto Express of Doylestown,interior,1,4.0,2.772588722239781
zd2dQmzDvlSnfPATQeuImQ,Abel Brothers Towing,transmission,1,4.0,2.772588722239781
AWzvmAw4X0FEMuYDa3CrQA,Rick's Green Lane Garage,brakes,1,4.0,2.772588722239781
ZceQayJ9Ownv2a7T81LP-g,Goodyear Auto Service,body_and_exterior,1,4.0,2.772588722239781
u1wHL1AHg7Nun0Y6A69x2g,Firestone Complete Auto Care,electrical_system,3,2.0,2.772588722239781
B3d9LqtrGSRDNV1GhgIkzA,Caliber Collision,engine,1,4.0,2.772588722239781
B3d9LqtrGSRDNV1GhgIkzA,Caliber Collision,wheels_and_tires,1,4.0,2.772588722239781
ZByTbQwI6_oaqxkgAIsCfQ,Jeff Daniel's Jeeps,brakes,1,4.0,2.772588722239781
TYLcvZn7vM7R3SS7AM7TgA,"Chapman Ford Sales, Inc.",interior,3,2.0,2.772588722239781
bOSRrZUfrkNsArQtrX8DRA,Ace Automotive Repair,engine,1,4.0,2.772588722239781
pky-h8WSlC1-wmcNc0hqAw,Melson's Service Center,body_and_exterior,1,4.0,2.772588722239781
pky-h8WSlC1-wmcNc0hqAw,Melson's Service Center,electrical_system,1,4.0,2.772588722239781
pky-h8WSlC1-wmcNc0hqAw,Melson's Service Center,lighting,1,4.0,2.772588722239781
pky-h8WSlC1-wmcNc0hqAw,Melson's Service Center,wheels_and_tires,1,4.0,2.772588722239781
C2nJjRwdcC8pNrLUsLfCNg,Arm Enterprise & Auto Repair,body_and_exterior,1,4.0,2.772588722239781
C2nJjRwdcC8pNrLUsLfCNg,Arm Enterprise & Auto Repair,brakes,1,4.0,2.772588722239781
C2nJjRwdcC8pNrLUsLfCNg,Arm Enterprise & Auto Repair,lighting,1,4.0,2.772588722239781
c7FcFpspVHUiQOlO3ypTnA,PV Express Lube & Auto,electrical_system,1,4.0,2.772588722239781
c7FcFpspVHUiQOlO3ypTnA,PV Express Lube & Auto,engine,1,4.0,2.772588722239781
PpUFhDowFZ1g4T0uue0jEw,Burns Auto Repair,wheels_and_tires,1,4.0,2.772588722239781
Z0NG3S480FepnpkivWEZHA,Collingdale Performance,transmission,1,4.0,2.772588722239781
Pr3-YyywV3qWGP11O2HEng,Heilman's Auto Service Center,lighting,1,4.0,2.772588722239781
lvAKhBQZyTgKF9kpuXy2ZA,United Tire & Service of Rosemont,electrical_system,1,4.0,2.772588722239781
EIPtYLEUDohjmbYYj3xT8g,Northeastern Automotive And Light Truck Repair,lighting,1,4.0,2.772588722239781
EIPtYLEUDohjmbYYj3xT8g,Northeastern Automotive And Light Truck Repair,transmission,1,4.0,2.772588722239781
EIPtYLEUDohjmbYYj3xT8g,Northeastern Automotive And Light Truck Repair,wheels_and_tires,1,4.0,2.772588722239781
wNWt0LlftKpXQ2qjIqtXhA,Volvo Cars of Fort Washington,interior,1,4.0,2.772588722239781
sRmUBhOrBDd1KovXgRd42w,Stillman Volvo,lighting,1,4.0,2.772588722239781
sRmUBhOrBDd1KovXgRd42w,Stillman Volvo,engine,1,4.0,2.772588722239781
Sn3j9chMsXgZCkyCRdC7Yw,Conicelli-Toyota,transmission,1,4.0,2.772588722239781
F8otNsyo8aISSlx45Ynt0g,Joe Davis Autosport,engine,1,4.0,2.772588722239781
SfBnlpeEn8QTy9ax64BIOQ,Pep Boys,brakes,3,2.0,2.772588722239781
FF_IVF3GTZgJB5Arj1VPhw,Crawford's Auto Center Inc,body_and_exterior,1,4.0,2.772588722239781
Lw6w21_sKJGXm3cfUdYoAw,Brian Hoskins Ford,body_and_exterior,3,2.0,2.772588722239781
fgYd0czr30CUSOqsHcurAg,Donte's Automotive,brakes,1,4.0,2.772588722239781
lvAKhBQZyTgKF9kpuXy2ZA,United Tire & Service of Rosemont,lighting,1,4.0,2.772588722239781
lvAKhBQZyTgKF9kpuXy2ZA,United Tire & Service of Rosemont,brakes,1,4.0,2.772588722239781
ehhztfVpm2UjKvSg7FEbVg,Pep Boys,electrical_system,3,2.0,2.772588722239781
SfBnlpeEn8QTy9ax64BIOQ,Pep Boys,body_and_exterior,3,2.0,2.772588722239781
luNHLUH6ybQS19VO0s0ZYA,Meineke Car Care Center,wheels_and_tires,1,4.0,2.772588722239781
luNHLUH6ybQS19VO0s0ZYA,Meineke Car Care Center,lighting,1,4.0,2.772588722239781
luNHLUH6ybQS19VO0s0ZYA,Meineke Car Care Center,engine,1,4.0,2.772588722239781
XLfQU6iozXl_Ijl3ct6P_w,Gibbons Automotive,engine,1,4.0,2.772588722239781
FNjlHgBGW7g6_RdEG63wkA,Linnett's Gulf,suspension,3,2.0,2.772588722239781
XLfQU6iozXl_Ijl3ct6P_w,Gibbons Automotive,steering,1,4.0,2.772588722239781
FNQQdeY-IJFJaMvDvkdntg,CarVision,lighting,3,2.0,2.772588722239781
FoIKunXAHONBK5VpL_4dQw,Jeff D'Ambrosio Dodge Chrysler Jeep Ram,body_and_exterior,3,2.0,2.772588722239781
FoIKunXAHONBK5VpL_4dQw,Jeff D'Ambrosio Dodge Chrysler Jeep Ram,wheels_and_tires,3,2.0,2.772588722239781
fov36Q5xZGleGIdTjUO3GQ,Center Square Motors,brakes,1,4.0,2.772588722239781
-F-q_KwXJdOLWp5v3wwoqA,Eagle Collision,body_and_exterior,1,4.0,2.772588722239781
-F-q_KwXJdOLWp5v3wwoqA,Eagle Collision,wheels_and_tires,1,4.0,2.772588722239781
wNWt0LlftKpXQ2qjIqtXhA,Volvo Cars of Fort Washington,brakes,1,4.0,2.772588722239781
YQGfrfdW3hwobwHGIydiRw,Goodyear Auto Service,engine,3,2.0,2.772588722239781
ehhztfVpm2UjKvSg7FEbVg,Pep Boys,brakes,3,2.0,2.772588722239781
E9L_2tPvLBag5SheNTfNvg,Barbera Autoland,interior,3,2.0,2.772588722239781
SZen74TYvj1KM3j4c39HjQ,Hank & Sons Auto Service,engine,1,4.0,2.772588722239781
SZen74TYvj1KM3j4c39HjQ,Hank & Sons Auto Service,brakes,1,4.0,2.772588722239781
Dx7Y5kS7Qu1joT7FyXvOng,Lemek Automotive and Performance,engine,1,4.0,2.772588722239781
Dx7Y5kS7Qu1joT7FyXvOng,Lemek Automotive and Performance,suspension,1,4.0,2.772588722239781
PRrUvMLjJqbmpjKD_w6RGw,Pep Boys,wheels_and_tires,3,2.0,2.772588722239781
e3RiH0wYnOY3tsfpWZFrLg,Roberts Honda,body_and_exterior,3,2.0,2.772588722239781
e3RiH0wYnOY3tsfpWZFrLg,Roberts Honda,wheels_and_tires,3,2.0,2.772588722239781
lZa-BibzF5oR_i6TaFoGYg,Rick's Auto Repair,transmission,1,4.0,2.772588722239781
e81xU2LRq-o7Ciyhcq7Z-Q,Paoli Auto Repair,engine,1,4.0,2.772588722239781
VYexocYi_RCPLsP9DTFTww,Patriot Buick GMC,engine,1,4.0,2.772588722239781
wNWt0LlftKpXQ2qjIqtXhA,Volvo Cars of Fort Washington,body_and_exterior,1,4.0,2.772588722239781
s_Wzn1kzPC7G0iVgFyEARg,Jim's Liberty Service Station,wheels_and_tires,1,4.0,2.772588722239781
E9L_2tPvLBag5SheNTfNvg,Barbera Autoland,lighting,3,2.0,2.772588722239781
r8STQObXM971BFXQjDqS7w,Peruzzi Nissan,lighting,2,2.5,2.7465307216702746
v_G3vuI6_CuBg7jjTSCaAQ,Colonial Nissan,body_and_exterior,2,2.5,2.7465307216702746
r8STQObXM971BFXQjDqS7w,Peruzzi Nissan,transmission,2,2.5,2.7465307216702746
rUzxUXHE4ICwXD1ZlquS7g,Midas,exhaust_system,2,2.5,2.7465307216702746
rl1OBtGLEmYwzysjb7gQKg,Sport Chrysler Jeep Dodge Ram,engine,2,2.5,2.7465307216702746
q5XQJ3GgmoS7iUwuYeQ50Q,Firestone Complete Auto Care,brakes,2,2.5,2.7465307216702746
tUHLRS5pijzBJGk9_DfjYw,Euro Motorcars Devon,brakes,2,2.5,2.7465307216702746
PKfgJk2TRdVLi_YYBHdZdA,Pep Boys,steering,2,2.5,2.7465307216702746
VGrhW9sDXf9agPL8tJKJxw,Lenny's Auto Services,engine,2,2.5,2.7465307216702746
WnxKvtFekJMAv4txBsze4g,Monro Auto Service and Tire Centers,exhaust_system,2,2.5,2.7465307216702746
uCUfHB8wUYtlW7eGGovRLQ,Sussman Acura,body_and_exterior,2,2.5,2.7465307216702746
S53RmUAdmg1bquBvbO41rA,Chapman Nissan,lighting,2,2.5,2.7465307216702746
WnxKvtFekJMAv4txBsze4g,Monro Auto Service and Tire Centers,engine,2,2.5,2.7465307216702746
WnxKvtFekJMAv4txBsze4g,Monro Auto Service and Tire Centers,electrical_system,2,2.5,2.7465307216702746
S53RmUAdmg1bquBvbO41rA,Chapman Nissan,wheels_and_tires,2,2.5,2.7465307216702746
-PU5on8H21jZOqSXCmxLJQ,Scott Kia Of Springfield,steering,2,2.5,2.7465307216702746
rbZAoFpfbccaIwHnOskVQQ,Goodyear Auto Service,electrical_system,2,2.5,2.7465307216702746
