business_name,business_id,fault_type,quarter,repair_count
Jiffy Lube,4hRiKIaYx0mkm_kFYNfzEw,body_and_exterior,1.0,2
Jiffy Lube,7UfsG_BQ1xpPipodh0Md0g,body_and_exterior,1.0,2
Jiffy Lube,afHlRNogTUWOTXmtg3K4Eg,body_and_exterior,1.0,1
Jiffy Lube,c8MOU0cEKzeBh93gpokuBw,body_and_exterior,1.0,2
Jiffy Lube,Fu6fvUUeBsQtQLsXbynoBQ,body_and_exterior,1.0,2
Jiffy Lube,lX1nMfMRK7zfOZBLMzCKdw,body_and_exterior,1.0,3
Jiffy Lube,s5gqYDEBvs6zq837q1fmoA,body_and_exterior,1.0,3
Jiffy Lube,siIZOzIQgYiQmx55c9S3zQ,body_and_exterior,1.0,3
Jiffy Lube,ymmMRHJoPeRuV32M0HAmRA,body_and_exterior,1.0,1
Jiffy Lube,cbjfi-2dTSbwkXb57tuT5g,brakes,1.0,1
Jiffy Lube,ymmMRHJoPeRuV32M0HAmRA,brakes,1.0,2
Jiffy Lube,siIZOzIQgYiQmx55c9S3zQ,electrical_system,1.0,1
Jiffy Lube,ymmMRHJoPeRuV32M0HAmRA,electrical_system,1.0,2
Jiffy Lube,4hRiKIaYx0mkm_kFYNfzEw,engine,1.0,3
Jiffy Lube,7UfsG_BQ1xpPipodh0Md0g,engine,1.0,1
Jiffy Lube,afHlRNogTUWOTXmtg3K4Eg,engine,1.0,2
Jiffy Lube,Fu6fvUUeBsQtQLsXbynoBQ,engine,1.0,1
Jiffy Lube,lX1nMfMRK7zfOZBLMzCKdw,engine,1.0,1
Jiffy Lube,nCmxvOVS_1G1rz1qSbfdSw,engine,1.0,1
Jiffy Lube,QfBDGQpJss5Z_-QZTCr1VA,engine,1.0,1
Jiffy Lube,s5gqYDEBvs6zq837q1fmoA,engine,1.0,1
Jiffy Lube,ymmMRHJoPeRuV32M0HAmRA,engine,1.0,3
Jiffy Lube,7UfsG_BQ1xpPipodh0Md0g,lighting,1.0,1
Jiffy Lube,c8MOU0cEKzeBh93gpokuBw,lighting,1.0,1
Jiffy Lube,iEaiQGM23OWKGCybkvd4Pg,lighting,1.0,1
Jiffy Lube,nCmxvOVS_1G1rz1qSbfdSw,lighting,1.0,2
Jiffy Lube,6ZcCyb8I9mr1dB7q1dU3CA,steering,1.0,1
Jiffy Lube,SWjDCPfkTcvOVzx8BnRcxg,steering,1.0,1
Jiffy Lube,tbIYD0lBGRJcvNEtU-QzHw,steering,1.0,1
Jiffy Lube,4hRiKIaYx0mkm_kFYNfzEw,transmission,1.0,1
Jiffy Lube,6ZcCyb8I9mr1dB7q1dU3CA,transmission,1.0,1
Jiffy Lube,3SSnC5OOoKcc9NbBGN_Otw,wheels_and_tires,1.0,1
Jiffy Lube,4hRiKIaYx0mkm_kFYNfzEw,wheels_and_tires,1.0,1
Jiffy Lube,6ZcCyb8I9mr1dB7q1dU3CA,wheels_and_tires,1.0,1
Jiffy Lube,Fu6fvUUeBsQtQLsXbynoBQ,wheels_and_tires,1.0,1
Jiffy Lube,iEaiQGM23OWKGCybkvd4Pg,wheels_and_tires,1.0,1
Jiffy Lube,lX1nMfMRK7zfOZBLMzCKdw,wheels_and_tires,1.0,1
Jiffy Lube,QfBDGQpJss5Z_-QZTCr1VA,wheels_and_tires,1.0,1
Jiffy Lube,s5gqYDEBvs6zq837q1fmoA,wheels_and_tires,1.0,2
Jiffy Lube,ymmMRHJoPeRuV32M0HAmRA,wheels_and_tires,1.0,1
Jiffy Lube,4hRiKIaYx0mkm_kFYNfzEw,body_and_exterior,2.0,4
Jiffy Lube,6ZcCyb8I9mr1dB7q1dU3CA,body_and_exterior,2.0,2
Jiffy Lube,7UfsG_BQ1xpPipodh0Md0g,body_and_exterior,2.0,1
Jiffy Lube,afHlRNogTUWOTXmtg3K4Eg,body_and_exterior,2.0,1
Jiffy Lube,Fu6fvUUeBsQtQLsXbynoBQ,body_and_exterior,2.0,2
Jiffy Lube,iEaiQGM23OWKGCybkvd4Pg,body_and_exterior,2.0,1
Jiffy Lube,lX1nMfMRK7zfOZBLMzCKdw,body_and_exterior,2.0,1
Jiffy Lube,nCmxvOVS_1G1rz1qSbfdSw,body_and_exterior,2.0,1
Jiffy Lube,QfBDGQpJss5Z_-QZTCr1VA,body_and_exterior,2.0,1
Jiffy Lube,s5gqYDEBvs6zq837q1fmoA,body_and_exterior,2.0,2
Jiffy Lube,SWjDCPfkTcvOVzx8BnRcxg,body_and_exterior,2.0,1
Jiffy Lube,4hRiKIaYx0mkm_kFYNfzEw,brakes,2.0,1
Jiffy Lube,lX1nMfMRK7zfOZBLMzCKdw,brakes,2.0,1
Jiffy Lube,nCmxvOVS_1G1rz1qSbfdSw,brakes,2.0,1
Jiffy Lube,s5gqYDEBvs6zq837q1fmoA,brakes,2.0,1
Jiffy Lube,ymmMRHJoPeRuV32M0HAmRA,brakes,2.0,1
Jiffy Lube,nCmxvOVS_1G1rz1qSbfdSw,electrical_system,2.0,1
Jiffy Lube,6ZcCyb8I9mr1dB7q1dU3CA,engine,2.0,2
Jiffy Lube,c8MOU0cEKzeBh93gpokuBw,engine,2.0,2
Jiffy Lube,iEaiQGM23OWKGCybkvd4Pg,engine,2.0,3
Jiffy Lube,nCmxvOVS_1G1rz1qSbfdSw,engine,2.0,1
Jiffy Lube,QfBDGQpJss5Z_-QZTCr1VA,engine,2.0,1
Jiffy Lube,ymmMRHJoPeRuV32M0HAmRA,engine,2.0,1
Jiffy Lube,lX1nMfMRK7zfOZBLMzCKdw,interior,2.0,1
Jiffy Lube,nCmxvOVS_1G1rz1qSbfdSw,lighting,2.0,1
Jiffy Lube,3SSnC5OOoKcc9NbBGN_Otw,steering,2.0,2
Jiffy Lube,6ZcCyb8I9mr1dB7q1dU3CA,transmission,2.0,1
Jiffy Lube,SWjDCPfkTcvOVzx8BnRcxg,transmission,2.0,1
Jiffy Lube,ymmMRHJoPeRuV32M0HAmRA,transmission,2.0,1
Jiffy Lube,4hRiKIaYx0mkm_kFYNfzEw,wheels_and_tires,2.0,1
Jiffy Lube,afHlRNogTUWOTXmtg3K4Eg,wheels_and_tires,2.0,1
Jiffy Lube,Fu6fvUUeBsQtQLsXbynoBQ,wheels_and_tires,2.0,2
Jiffy Lube,iEaiQGM23OWKGCybkvd4Pg,wheels_and_tires,2.0,1
Jiffy Lube,nCmxvOVS_1G1rz1qSbfdSw,wheels_and_tires,2.0,1
Jiffy Lube,tbIYD0lBGRJcvNEtU-QzHw,wheels_and_tires,2.0,1
Jiffy Lube,3SSnC5OOoKcc9NbBGN_Otw,body_and_exterior,3.0,2
Jiffy Lube,4hRiKIaYx0mkm_kFYNfzEw,body_and_exterior,3.0,3
Jiffy Lube,6ZcCyb8I9mr1dB7q1dU3CA,body_and_exterior,3.0,2
Jiffy Lube,7UfsG_BQ1xpPipodh0Md0g,body_and_exterior,3.0,1
Jiffy Lube,c8MOU0cEKzeBh93gpokuBw,body_and_exterior,3.0,1
Jiffy Lube,cbjfi-2dTSbwkXb57tuT5g,body_and_exterior,3.0,1
Jiffy Lube,Fu6fvUUeBsQtQLsXbynoBQ,body_and_exterior,3.0,4
Jiffy Lube,iEaiQGM23OWKGCybkvd4Pg,body_and_exterior,3.0,1
Jiffy Lube,lX1nMfMRK7zfOZBLMzCKdw,body_and_exterior,3.0,1
Jiffy Lube,nCmxvOVS_1G1rz1qSbfdSw,body_and_exterior,3.0,1
Jiffy Lube,QfBDGQpJss5Z_-QZTCr1VA,body_and_exterior,3.0,3
Jiffy Lube,s5gqYDEBvs6zq837q1fmoA,body_and_exterior,3.0,1
Jiffy Lube,siIZOzIQgYiQmx55c9S3zQ,body_and_exterior,3.0,1
Jiffy Lube,tbIYD0lBGRJcvNEtU-QzHw,body_and_exterior,3.0,1
Jiffy Lube,ymmMRHJoPeRuV32M0HAmRA,body_and_exterior,3.0,3
Jiffy Lube,3SSnC5OOoKcc9NbBGN_Otw,brakes,3.0,1
Jiffy Lube,4hRiKIaYx0mkm_kFYNfzEw,brakes,3.0,1
Jiffy Lube,7UfsG_BQ1xpPipodh0Md0g,brakes,3.0,1
Jiffy Lube,ymmMRHJoPeRuV32M0HAmRA,brakes,3.0,2
Jiffy Lube,6ZcCyb8I9mr1dB7q1dU3CA,electrical_system,3.0,1
Jiffy Lube,nCmxvOVS_1G1rz1qSbfdSw,electrical_system,3.0,1
Jiffy Lube,6ZcCyb8I9mr1dB7q1dU3CA,engine,3.0,1
Jiffy Lube,Fu6fvUUeBsQtQLsXbynoBQ,engine,3.0,4
Jiffy Lube,lX1nMfMRK7zfOZBLMzCKdw,engine,3.0,1
Jiffy Lube,nCmxvOVS_1G1rz1qSbfdSw,engine,3.0,1
Jiffy Lube,QfBDGQpJss5Z_-QZTCr1VA,engine,3.0,2
Jiffy Lube,tbIYD0lBGRJcvNEtU-QzHw,engine,3.0,1
Jiffy Lube,QfBDGQpJss5Z_-QZTCr1VA,interior,3.0,1
Jiffy Lube,afHlRNogTUWOTXmtg3K4Eg,lighting,3.0,1
Jiffy Lube,nCmxvOVS_1G1rz1qSbfdSw,lighting,3.0,1
Jiffy Lube,s5gqYDEBvs6zq837q1fmoA,lighting,3.0,1
Jiffy Lube,ymmMRHJoPeRuV32M0HAmRA,lighting,3.0,1
Jiffy Lube,3SSnC5OOoKcc9NbBGN_Otw,steering,3.0,1
Jiffy Lube,Fu6fvUUeBsQtQLsXbynoBQ,transmission,3.0,1
Jiffy Lube,iEaiQGM23OWKGCybkvd4Pg,transmission,3.0,1
Jiffy Lube,6ZcCyb8I9mr1dB7q1dU3CA,wheels_and_tires,3.0,2
Jiffy Lube,7UfsG_BQ1xpPipodh0Md0g,wheels_and_tires,3.0,1
Jiffy Lube,Fu6fvUUeBsQtQLsXbynoBQ,wheels_and_tires,3.0,1
Jiffy Lube,nCmxvOVS_1G1rz1qSbfdSw,wheels_and_tires,3.0,1
Jiffy Lube,QfBDGQpJss5Z_-QZTCr1VA,wheels_and_tires,3.0,1
Jiffy Lube,ymmMRHJoPeRuV32M0HAmRA,wheels_and_tires,3.0,1
Jiffy Lube,4hRiKIaYx0mkm_kFYNfzEw,body_and_exterior,4.0,2
Jiffy Lube,afHlRNogTUWOTXmtg3K4Eg,body_and_exterior,4.0,1
Jiffy Lube,c8MOU0cEKzeBh93gpokuBw,body_and_exterior,4.0,1
Jiffy Lube,cbjfi-2dTSbwkXb57tuT5g,body_and_exterior,4.0,1
Jiffy Lube,iEaiQGM23OWKGCybkvd4Pg,body_and_exterior,4.0,2
Jiffy Lube,lX1nMfMRK7zfOZBLMzCKdw,body_and_exterior,4.0,3
Jiffy Lube,nCmxvOVS_1G1rz1qSbfdSw,body_and_exterior,4.0,3
Jiffy Lube,s5gqYDEBvs6zq837q1fmoA,body_and_exterior,4.0,2
Jiffy Lube,siIZOzIQgYiQmx55c9S3zQ,body_and_exterior,4.0,1
Jiffy Lube,ymmMRHJoPeRuV32M0HAmRA,body_and_exterior,4.0,2
Jiffy Lube,7UfsG_BQ1xpPipodh0Md0g,brakes,4.0,1
Jiffy Lube,Fu6fvUUeBsQtQLsXbynoBQ,brakes,4.0,1
Jiffy Lube,iEaiQGM23OWKGCybkvd4Pg,brakes,4.0,2
Jiffy Lube,lX1nMfMRK7zfOZBLMzCKdw,brakes,4.0,2
Jiffy Lube,afHlRNogTUWOTXmtg3K4Eg,electrical_system,4.0,1
Jiffy Lube,nCmxvOVS_1G1rz1qSbfdSw,electrical_system,4.0,1
Jiffy Lube,QfBDGQpJss5Z_-QZTCr1VA,electrical_system,4.0,1
Jiffy Lube,afHlRNogTUWOTXmtg3K4Eg,engine,4.0,1
Jiffy Lube,lX1nMfMRK7zfOZBLMzCKdw,engine,4.0,2
Jiffy Lube,nCmxvOVS_1G1rz1qSbfdSw,engine,4.0,1
Jiffy Lube,QfBDGQpJss5Z_-QZTCr1VA,engine,4.0,1
Jiffy Lube,siIZOzIQgYiQmx55c9S3zQ,engine,4.0,1
Jiffy Lube,Fu6fvUUeBsQtQLsXbynoBQ,interior,4.0,2
Jiffy Lube,6ZcCyb8I9mr1dB7q1dU3CA,lighting,4.0,1
Jiffy Lube,Fu6fvUUeBsQtQLsXbynoBQ,lighting,4.0,1
Jiffy Lube,lX1nMfMRK7zfOZBLMzCKdw,lighting,4.0,2
Jiffy Lube,afHlRNogTUWOTXmtg3K4Eg,steering,4.0,1
Jiffy Lube,iEaiQGM23OWKGCybkvd4Pg,steering,4.0,1
Jiffy Lube,7UfsG_BQ1xpPipodh0Md0g,suspension,4.0,1
Jiffy Lube,4hRiKIaYx0mkm_kFYNfzEw,transmission,4.0,1
Jiffy Lube,afHlRNogTUWOTXmtg3K4Eg,transmission,4.0,1
Jiffy Lube,siIZOzIQgYiQmx55c9S3zQ,transmission,4.0,2
Jiffy Lube,ymmMRHJoPeRuV32M0HAmRA,transmission,4.0,2
Jiffy Lube,Fu6fvUUeBsQtQLsXbynoBQ,wheels_and_tires,4.0,1
Jiffy Lube,iEaiQGM23OWKGCybkvd4Pg,wheels_and_tires,4.0,1
Jiffy Lube,QfBDGQpJss5Z_-QZTCr1VA,wheels_and_tires,4.0,1
Jiffy Lube,s5gqYDEBvs6zq837q1fmoA,wheels_and_tires,4.0,3
Jiffy Lube,ymmMRHJoPeRuV32M0HAmRA,wheels_and_tires,4.0,3
Jim's Auto Service,zAZ_t5jCCZukXu3iS7_xWQ,brakes,3.0,1
Jim's Auto Service,zAZ_t5jCCZukXu3iS7_xWQ,wheels_and_tires,3.0,1
Jim's Berwyn Auto Repair Center,WII9aGHsL6fUZZiSyR_EJQ,body_and_exterior,1.0,1
Jim's Berwyn Auto Repair Center,WII9aGHsL6fUZZiSyR_EJQ,body_and_exterior,2.0,1
Jim's Berwyn Auto Repair Center,WII9aGHsL6fUZZiSyR_EJQ,electrical_system,2.0,1
Jim's Berwyn Auto Repair Center,WII9aGHsL6fUZZiSyR_EJQ,body_and_exterior,3.0,3
Jim's Berwyn Auto Repair Center,WII9aGHsL6fUZZiSyR_EJQ,brakes,3.0,1
Jim's Berwyn Sunoco,zbxCiMrfXEF_SGDoGKf97Q,wheels_and_tires,2.0,2
Jim's Berwyn Sunoco,zbxCiMrfXEF_SGDoGKf97Q,miscellaneous,3.0,1
Jim's Berwyn Sunoco,zbxCiMrfXEF_SGDoGKf97Q,wheels_and_tires,3.0,1
Jim's Berwyn Sunoco,zbxCiMrfXEF_SGDoGKf97Q,brakes,4.0,1
Jim Sipala's Nissan of Devon,hBMntvGJV9yDtosy2zmYbw,electrical_system,2.0,2
Jim Sipala's Nissan of Devon,hBMntvGJV9yDtosy2zmYbw,engine,2.0,1
Jim Sipala's Nissan of Devon,hBMntvGJV9yDtosy2zmYbw,steering,2.0,1
Jim Sipala's Nissan of Devon,hBMntvGJV9yDtosy2zmYbw,wheels_and_tires,2.0,1
Jim Sipala's Nissan of Devon,hBMntvGJV9yDtosy2zmYbw,body_and_exterior,4.0,1
Jim's Liberty Service Station,s_Wzn1kzPC7G0iVgFyEARg,wheels_and_tires,3.0,1
Jim Wynn Volkswagen,83MvE7X5qXrlF03bWhJElQ,body_and_exterior,1.0,1
Jim Wynn Volkswagen,83MvE7X5qXrlF03bWhJElQ,engine,1.0,1
Jim Wynn Volkswagen,83MvE7X5qXrlF03bWhJElQ,wheels_and_tires,1.0,1
Jim Wynn Volkswagen,83MvE7X5qXrlF03bWhJElQ,engine,2.0,1
Jim Wynn Volkswagen,83MvE7X5qXrlF03bWhJElQ,body_and_exterior,3.0,1
Jim Wynn Volkswagen,83MvE7X5qXrlF03bWhJElQ,engine,4.0,1
Jim Wynn Volkswagen,83MvE7X5qXrlF03bWhJElQ,interior,4.0,1
Jim Wynn Volkswagen,83MvE7X5qXrlF03bWhJElQ,wheels_and_tires,4.0,1
J & J Automotive,G4TSX0FPMYsPpMPoAjWXSg,body_and_exterior,1.0,2
J & J Automotive,G4TSX0FPMYsPpMPoAjWXSg,body_and_exterior,2.0,1
J & J Automotive,G4TSX0FPMYsPpMPoAjWXSg,body_and_exterior,3.0,2
J & J Automotive,G4TSX0FPMYsPpMPoAjWXSg,body_and_exterior,4.0,1
J & J Auto & Truck Repairs,-LhHRDjO6u1klmV6Pb0PyQ,engine,2.0,1
"J & J Motors, Inc.",ojUj5AuhqqO_n3LETA7X6w,engine,1.0,1
"J & J Motors, Inc.",ojUj5AuhqqO_n3LETA7X6w,wheels_and_tires,1.0,1
"J & J Motors, Inc.",ojUj5AuhqqO_n3LETA7X6w,engine,2.0,1
"J & J Motors, Inc.",ojUj5AuhqqO_n3LETA7X6w,engine,3.0,2
"J & J Motors, Inc.",ojUj5AuhqqO_n3LETA7X6w,interior,3.0,1
"J & J Motors, Inc.",ojUj5AuhqqO_n3LETA7X6w,transmission,3.0,1
"J & J Motors, Inc.",ojUj5AuhqqO_n3LETA7X6w,engine,4.0,7
"J & J Motors, Inc.",ojUj5AuhqqO_n3LETA7X6w,transmission,4.0,1
J. L. Freed Honda,SxYqT7PcEYl9aJ-9HFhbyA,body_and_exterior,1.0,1
J. L. Freed Honda,SxYqT7PcEYl9aJ-9HFhbyA,engine,1.0,1
J. L. Freed Honda,SxYqT7PcEYl9aJ-9HFhbyA,body_and_exterior,2.0,1
J. L. Freed Honda,SxYqT7PcEYl9aJ-9HFhbyA,brakes,2.0,3
J. L. Freed Honda,SxYqT7PcEYl9aJ-9HFhbyA,climate_control,2.0,1
J. L. Freed Honda,SxYqT7PcEYl9aJ-9HFhbyA,engine,2.0,2
J. L. Freed Honda,SxYqT7PcEYl9aJ-9HFhbyA,transmission,2.0,2
J. L. Freed Honda,SxYqT7PcEYl9aJ-9HFhbyA,wheels_and_tires,3.0,2
J. L. Freed Honda,SxYqT7PcEYl9aJ-9HFhbyA,body_and_exterior,4.0,1
J. L. Freed Honda,SxYqT7PcEYl9aJ-9HFhbyA,engine,4.0,1
J. L. Freed Honda,SxYqT7PcEYl9aJ-9HFhbyA,interior,4.0,1
J. L. Freed Honda,SxYqT7PcEYl9aJ-9HFhbyA,lighting,4.0,1
J & M Auto Repair,cdSj3PHTh3MXs_saGWZ2uQ,engine,2.0,1
J&M Discount Tire and Service Center,3Tv3_TTo92X1N7XUUk8YPw,wheels_and_tires,1.0,1
J&M Discount Tire and Service Center,3Tv3_TTo92X1N7XUUk8YPw,wheels_and_tires,2.0,2
J&M Discount Tire and Service Center,3Tv3_TTo92X1N7XUUk8YPw,lighting,3.0,1
J&M Discount Tire and Service Center,3Tv3_TTo92X1N7XUUk8YPw,wheels_and_tires,3.0,1
J&M Discount Tire & Service Center,4uoBXXD-PLpetfKKzifW3A,wheels_and_tires,1.0,4
J&M Discount Tire & Service Center,4uoBXXD-PLpetfKKzifW3A,brakes,2.0,1
J&M Discount Tire & Service Center,4uoBXXD-PLpetfKKzifW3A,steering,2.0,1
J&M Discount Tire & Service Center,4uoBXXD-PLpetfKKzifW3A,wheels_and_tires,2.0,3
J&M Discount Tire & Service Center,4uoBXXD-PLpetfKKzifW3A,wheels_and_tires,3.0,1
J&M Discount Tire & Service Center,4uoBXXD-PLpetfKKzifW3A,wheels_and_tires,4.0,2
JN Automotive,Fjg_y2nwJHS50eiWD9ByxA,body_and_exterior,2.0,1
JN Automotive,Fjg_y2nwJHS50eiWD9ByxA,safety_systems,2.0,1
JN Automotive,Fjg_y2nwJHS50eiWD9ByxA,brakes,4.0,1
Joe Davis Autosport,F8otNsyo8aISSlx45Ynt0g,engine,4.0,1
Joel Muffler Zone,egfW5WNbWaV2NZAyvREsVA,exhaust_system,2.0,1
Joel Muffler Zone,egfW5WNbWaV2NZAyvREsVA,exhaust_system,3.0,4
Joel Muffler Zone,egfW5WNbWaV2NZAyvREsVA,exhaust_system,4.0,1
Joe Long's East Falls Automotive,kCdrrezhCn-JzW91XXO3TQ,engine,1.0,1
Joe Long's East Falls Automotive,kCdrrezhCn-JzW91XXO3TQ,wheels_and_tires,1.0,2
Joe Long's East Falls Automotive,kCdrrezhCn-JzW91XXO3TQ,electrical_system,2.0,1
Joe Long's East Falls Automotive,kCdrrezhCn-JzW91XXO3TQ,brakes,4.0,1
Joe Long's East Falls Automotive,kCdrrezhCn-JzW91XXO3TQ,wheels_and_tires,4.0,2
Joe Pirrone Transmissions,pp04uE8hzooaK-GEiZeR_Q,transmission,1.0,1
Joe Pirrone Transmissions,pp04uE8hzooaK-GEiZeR_Q,engine,2.0,1
Joe Pirrone Transmissions,pp04uE8hzooaK-GEiZeR_Q,transmission,2.0,3
Joe Pirrone Transmissions,pp04uE8hzooaK-GEiZeR_Q,engine,3.0,1
Joe Pirrone Transmissions,pp04uE8hzooaK-GEiZeR_Q,transmission,3.0,1
Joe Pirrone Transmissions,pp04uE8hzooaK-GEiZeR_Q,transmission,4.0,3
Joe's Auto Electric,DENwNgr68JIWtZAR-FVwmA,transmission,1.0,1
Joe's Garage,vGYCwZyen1sS3hJvQNLFYQ,brakes,4.0,1
Joe & Sons' Auto Repair,5UX9Aq_4tBDngkZWHo1c9A,lighting,1.0,1
Joey C's Towing and Collision,-rGocJekjtLnrn3MYKxJVg,body_and_exterior,1.0,1
Joey C's Towing and Collision,-rGocJekjtLnrn3MYKxJVg,wheels_and_tires,4.0,1
John Brothers Automotive,7I3PZfd4JgsO1kJZQi6iEQ,brakes,3.0,1
John Brothers Automotive,7I3PZfd4JgsO1kJZQi6iEQ,electrical_system,4.0,1
John Brothers Automotive,7I3PZfd4JgsO1kJZQi6iEQ,suspension,4.0,1
John Brothers Automotive,7I3PZfd4JgsO1kJZQi6iEQ,wheels_and_tires,4.0,1
John Gabriel Jr,HkQ_ZTwjVMxBa3HISF5heg,body_and_exterior,1.0,1
John Gabriel Jr,HkQ_ZTwjVMxBa3HISF5heg,wheels_and_tires,1.0,2
John Gabriel Jr,HkQ_ZTwjVMxBa3HISF5heg,wheels_and_tires,2.0,1
John Gabriel Jr,HkQ_ZTwjVMxBa3HISF5heg,body_and_exterior,3.0,1
John Gabriel Jr,HkQ_ZTwjVMxBa3HISF5heg,wheels_and_tires,3.0,5
John Gabriel Jr,HkQ_ZTwjVMxBa3HISF5heg,wheels_and_tires,4.0,2
John Hauser's Drexel Automotive,qDT4rX-zyRIpEDlHcOWrIw,brakes,1.0,1
John Hauser's Drexel Automotive,qDT4rX-zyRIpEDlHcOWrIw,wheels_and_tires,1.0,1
John Hauser's Drexel Automotive,qDT4rX-zyRIpEDlHcOWrIw,engine,2.0,1
John Hauser's Drexel Automotive,qDT4rX-zyRIpEDlHcOWrIw,body_and_exterior,4.0,1
John Hauser's Drexel Automotive,qDT4rX-zyRIpEDlHcOWrIw,brakes,4.0,1
John Kennedy Collision Center,oBsYYxvgNPA9fdS7h8lbNw,body_and_exterior,1.0,1
John Kennedy Collision Center,i4x_9Iq6yL-uAAVPVfA45Q,engine,2.0,1
John Kennedy Collision Center,i4x_9Iq6yL-uAAVPVfA45Q,wheels_and_tires,2.0,1
John Kennedy Collision Center,oBsYYxvgNPA9fdS7h8lbNw,body_and_exterior,4.0,1
John Kennedy Ford,0ZfDcZw7O3BphsJ5ZFulKw,body_and_exterior,1.0,1
John Kennedy Ford,0ZfDcZw7O3BphsJ5ZFulKw,electrical_system,1.0,1
John Kennedy Ford,0ZfDcZw7O3BphsJ5ZFulKw,engine,1.0,1
John Kennedy Ford,YB4C2sfSn_kysJvhq6df8w,transmission,1.0,1
John Kennedy Ford,YB4C2sfSn_kysJvhq6df8w,body_and_exterior,2.0,1
John Kennedy Ford,YB4C2sfSn_kysJvhq6df8w,safety_systems,2.0,1
John Kennedy Ford,0ZfDcZw7O3BphsJ5ZFulKw,wheels_and_tires,2.0,2
John Kennedy Ford,0ZfDcZw7O3BphsJ5ZFulKw,brakes,3.0,1
John Kennedy Ford,YB4C2sfSn_kysJvhq6df8w,engine,3.0,1
John Kennedy Ford,0ZfDcZw7O3BphsJ5ZFulKw,suspension,3.0,1
John Kennedy Ford,0ZfDcZw7O3BphsJ5ZFulKw,wheels_and_tires,3.0,1
John Kennedy Ford,0ZfDcZw7O3BphsJ5ZFulKw,body_and_exterior,4.0,2
John Kennedy Ford,0ZfDcZw7O3BphsJ5ZFulKw,electrical_system,4.0,2
John Kennedy Ford,YB4C2sfSn_kysJvhq6df8w,engine,4.0,1
John Kennedy Ford,0ZfDcZw7O3BphsJ5ZFulKw,miscellaneous,4.0,1
John Kennedy Ford,0ZfDcZw7O3BphsJ5ZFulKw,transmission,4.0,1
John Kennedy Ford Jenkintown,IeA0_HNiJ8_ssPIMkOnTTA,body_and_exterior,1.0,1
John Kennedy Ford Jenkintown,IeA0_HNiJ8_ssPIMkOnTTA,engine,1.0,1
John Kennedy Ford Jenkintown,IeA0_HNiJ8_ssPIMkOnTTA,interior,1.0,1
John Kennedy Ford Jenkintown,IeA0_HNiJ8_ssPIMkOnTTA,body_and_exterior,3.0,1
John Kennedy Ford Jenkintown,IeA0_HNiJ8_ssPIMkOnTTA,engine,3.0,1
John Kennedy Ford Jenkintown,IeA0_HNiJ8_ssPIMkOnTTA,body_and_exterior,4.0,1
John Kennedy Ford Jenkintown,IeA0_HNiJ8_ssPIMkOnTTA,engine,4.0,2
John Kennedy Ford of Feasterville,7tXh03MfjtKO1ZIg4cO1gA,body_and_exterior,1.0,1
John Kennedy Ford of Feasterville,7tXh03MfjtKO1ZIg4cO1gA,body_and_exterior,2.0,1
John Kennedy Ford of Feasterville,7tXh03MfjtKO1ZIg4cO1gA,engine,2.0,1
John Kennedy Ford of Feasterville,7tXh03MfjtKO1ZIg4cO1gA,wheels_and_tires,2.0,1
John Kennedy Ford of Feasterville,7tXh03MfjtKO1ZIg4cO1gA,body_and_exterior,3.0,1
John Kennedy Ford of Feasterville,7tXh03MfjtKO1ZIg4cO1gA,brakes,3.0,1
John Kennedy Ford of Feasterville,7tXh03MfjtKO1ZIg4cO1gA,electrical_system,3.0,1
John Kennedy Ford of Feasterville,7tXh03MfjtKO1ZIg4cO1gA,interior,3.0,1
John Kennedy Ford of Feasterville,7tXh03MfjtKO1ZIg4cO1gA,transmission,3.0,1
John Kennedy Ford of Feasterville,7tXh03MfjtKO1ZIg4cO1gA,wheels_and_tires,4.0,1
John Kennedy Ford Pottstown,7lWluCZO9fybL7LGbi6_YA,interior,1.0,1
John Kennedy Ford Pottstown,7lWluCZO9fybL7LGbi6_YA,body_and_exterior,2.0,1
John Kennedy Ford Pottstown,7lWluCZO9fybL7LGbi6_YA,transmission,3.0,1
John Kennedy Mazda,jQ8sm5DsB3ViFjJ_iHpHow,body_and_exterior,1.0,1
John Kennedy Mazda,p0Sd3gHjam2YDRRmM132jQ,body_and_exterior,1.0,1
John Kennedy Mazda,p0Sd3gHjam2YDRRmM132jQ,miscellaneous,1.0,1
John Kennedy Mazda,p0Sd3gHjam2YDRRmM132jQ,transmission,1.0,1
John Kennedy Mazda,jQ8sm5DsB3ViFjJ_iHpHow,body_and_exterior,2.0,1
John Kennedy Mazda,p0Sd3gHjam2YDRRmM132jQ,body_and_exterior,2.0,1
John Kennedy Mazda,jQ8sm5DsB3ViFjJ_iHpHow,wheels_and_tires,2.0,1
John Kennedy Mazda,p0Sd3gHjam2YDRRmM132jQ,engine,3.0,1
John Kennedy Mazda,p0Sd3gHjam2YDRRmM132jQ,wheels_and_tires,3.0,1
John Kennedy Mazda,p0Sd3gHjam2YDRRmM132jQ,body_and_exterior,4.0,1
John Kennedy Mazda,p0Sd3gHjam2YDRRmM132jQ,engine,4.0,4
John Kennedy Mazda,jQ8sm5DsB3ViFjJ_iHpHow,miscellaneous,4.0,1
John Kennedy Mazda,p0Sd3gHjam2YDRRmM132jQ,transmission,4.0,2
John Kennedy Mazda,p0Sd3gHjam2YDRRmM132jQ,wheels_and_tires,4.0,1
